"Номер задания";"Старт задания";"Окончание задания";"Товар НО";"Категория";"Код товарной категории";"Описание товара";"Комментарий по товару";"Бренд";"Код ценовой зоны";"Код розничной сети";"Розничная сеть";"Регион";"Физический адрес";"Штрихкод";"Количество штук";"Цена конкурента";"Цена акционная\по карте";"Аналог";"Нет товара";"Дата мониторинга";"Фото";"Примечание";"Ссылка на страницу товара"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ406642";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИФР";"Пиво светлое Essa со вкусом и ароматом лайма и мяты 6.5% Пивоварня ""Эфес"" 0.45л стеклянная бутылка Россия";;"Essa";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4605664011902";;"79.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760617513?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivnoy-napitok-essa-so-vkusom-layma-i-myaty-6-5-0-45l-st-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ394392";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Faxe 4.9% Московская Пивоваренная Компания 0,45 л банка Россия";;"Faxe";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4680036912063";;"79.9";"65.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760617211?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-fakse-premium-svetloe-4-9-0-45l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ386319";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пивной напиток Hoegaarden 4.9% САН ИНБЕВ 0.45л ж/б Россия";;"Hoegaarden";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600721015633";;"99.9";"79.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760617445?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivnoy-napitok-khugarden-beloe-4-9-0-45l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ436382";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Kronenbourg 1664 Blanc 4,5% Пивоваренная Компания ""Балтика"" 0,45л банка Россия";;"Kronenbourg";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600682006251";;"89.9";"79.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/713242980?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivnoy-napitok-kronenburg-blank-zh-b-4-5-0-45l/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ271351";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое нефильтрованное Liebenweiss Hefe-Weissbier пшеничное неосветленное 5.1% Kaizer Brau GmbH & Co.KG 0.5л банка Германия";;"Liebenweiss";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4105230001127,4103210273601,4071600070126,4005154011830";;"119.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760618404?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-libenvays-khefe-vaysbir-5-1-0-5l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ386324";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Lowenbrau Original 5.4% САН ИНБЕВ 0.45л банка Россия";;"Lowenbrau";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600721015565";;"74.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760616726?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-lovenbrau-5-4-0-45l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ144370";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Maisel's Original пшеничное нефильтрованное 5.2% Brauerei Gebr. Maisel KG 0,5 л бутылка Германия";;"Maisel's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`40173351";;"169.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760619732?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-maisel-s-weisse-original-svetloe-5-1-0-5l-steklo/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ219554";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Prazacka 4% ГОССЕЛАЙН ЛОГИСТИК 5 л бочка Чешская республика";;"Prazacka";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8594053490489,8594044383318,8593870000543";;"1799.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760620722?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-prazhechka-5l-bochka/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ267834";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Prazacka Классическое 4% 0.5 л банка Чешская республика";;"Prazacka";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8594053490472,8594044380317,8593870000482";;"119.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760617453?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-prazhechka-4-0-5l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ421929";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИТЕ";"Пивной напиток Velkopopovicky Kozel темное 3.7% АО ""АБ Инбев Эфес"" 0.45 л стеклянная бутылка Россия";;"Velkopopovicky Kozel";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4605664012176";;"74.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/713260569?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivnoy-napitok-velikopopovetskiy-kozel-temnoe-3-7-0-45l-s-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ421928";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Velkopopovicky Kozel 4% АО ""АБ Инбев Эфес"" 0.45 л стеклянная бутылка Россия";;"Velkopopovicky Kozel";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4605664011926";;"74.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/713260565?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-velikopopovetskiy-kozel-4-0-0-45l-s-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ308121";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Wolpertinger пшеничное нефильтрованное пастеризованное 5.4% 0,5 л банка Германия";;"Wolpertinger";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4006770010283,4260183733539";;"99.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760619418?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-wolpertinger-pshenichnoe-svetloe-nefiltrovannoe-zh-b-5-4-0-5l/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ394320";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Афанасий Крафтовое пастеризованное 4.5% Частная пивоварня ""Афанасий"" 0,75л стекло Россия";;"Афанасий";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4610017680551";;"209.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760617251?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-kraftovoe-4-5-0-75l-steklo/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ322810";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Афанасий Марочное нефильтрованное 4.1% 0.5л ст/б Россия";;"Афанасий";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4610017680216";;"144.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760619512?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-marochnoe-nefiltrovannoe-4-1-0-5l-st-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ266244";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Афанасий нефильтрованное 4.1% Частная пивоварня ""Афанасий"" 1 пластиковая бутылка Россия";;"Афанасий";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607053738810,4607053735512";;"174.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/713260601?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-afanasiy-nefiltr-svetloe-past-1l-plastikovaya-butylka-4-1/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ430281";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое фильтрованное Афанасий ""Светлое"" пастеризованное 4,9% ООО ""Частная пивоварня ""Афанасий"" 0,5л ст/б Россия";;"Афанасий";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4610017684641";;"99.9";"84.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/713260603?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/afanasiy-svetloe-0-5/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ266367";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИТЕ";"Пиво темное Афанасий Экспериментальное 4.5% Частная пивоварня ""Афанасий"" 1 л пластиковая бутылка Россия";;"Афанасий";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607053737882";;"174.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760619267?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-afanasiy-eksperim-temnoe-legkoe-1l-plastikovaya-butylka-4-5/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ379398";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИКФ";"Пиво светлое Волковская Пивоварня Бланш de Mazaй нефильтрованное пастеризованное 5.9% Московская Пивоваренная Компания 0.45 л стеклянная бутылка Россия";;"Волковская Пивоварня";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4680036910212";;"119.9";"89.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760617891?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-blansh-de-mazay-svetloe-nefiltr-5-9-0-45l-st-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ387377";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИБА";"Пиво безалкогольное Жигули барное 0.5% 0.45 л банка Россия";;"Жигули";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4680036912940";;"59.9";"49.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600985282?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/bezalkogolnoe-vino-pivo/pivo-zhiguli-barnoe-svetloe-b-a-0-45l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ387190";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Жигули Барное 4.9% Московская Пивоваренная Компания 0,45л банка Россия";;"Жигули";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4680036911868";;"66";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760616242?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-zhiguli-barnoe-svetloe-4-9-0-45l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ437726";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОСЛ";"Сидр сладкий Мистер Лис Сочная Груша газированный 4.5% ООО ОПХ 0.43л железная банка Россия";;"Мистер Лис";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601501161199";;"79.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/713260659?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/slaboalkogolnye-napitki/sidr-mister-lis-4-5-0-43l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ392051";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОСЛ";"Сидр сладкий Мистер Лис газированный 4.5% ООО""ОПХ"" 0,43л железная банка Россия";;"Мистер Лис";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601501161151";;"79.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760617027?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/sidr-mister-lis-4-5-0-43l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ354043";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво Охота крепкое 8.1% ООО""ОПХ"" 0.45л стекло Россия";;"Охота";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601501010565";;"59.9";"49.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760618506?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-okhota-krepkoe-8-1-0-45l-s-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ421997";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Старый Мельник из Бочонка 5% АО ""АБ Инбев Эфес"" 0.45 л стеклянная бутылка Россия";;"Старый Мельник из Бочонка";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4605622010329";;"66.9";"59.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/713260689?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-staryy-melnik-iz-bochonka-svetloe-5-0-45l-steklo/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ421998";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Старый Мельник из Бочонка мягкое 4.3% АО ""АБ Инбев Эфес"" 0.45 л стеклянная бутылка Россия";;"Старый Мельник из Бочонка";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4605622010237";;"66.9";"59.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/713260713?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-staryy-melnik-iz-bochonka-myagkoe-4-3-0-45l-steklo/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ402661";"ПИВО И СЛАБОАЛКОГОЛЬНЫЕ";"-ПРСОПИСВ";"Пиво светлое Старый мельник из бочонка мягкое пастеризованное 4.3% Пивоварня Москва-Эфес 0.45л ж/б Россия";;"Старый мельник";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4605622010008";;"66.9";"59.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760616467?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pivo/pivo-staryy-melnik-iz-bochonka-myagkoe-4-3-0-45l-zh-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ462916";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НПГРЗУ";"Зубная щетка Splat Junior детская Филиал АО СкайЛаб Россия";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7640168931605";;"197";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/689073748?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/gigiena-ukhod/zubnaya-shchetka-splat-junior-4/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ461876";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Прокладки женские Kotex Active Normal 8шт ООО ""Кимберли-Кларк"" Чешская республика";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5029053570532";"8";"143.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005598?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-kotex-ultra-aktiv-8-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ462400";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГБУНП";"Салфетки косметические Zewa Delux Тропические мечты ООО ""Эссити"" 90 шт Россия";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4006670128002";"90";"217";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760587235?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-kukhni/salfetki-zewa-delux-v-korobke-3-sloya-90-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ545174";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТТА";"Тампоны Kotex с аппликатором нормал Kimberly-Clark 8шт Чешская республика";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5029053535258";"8";"249.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/1482781415?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/tampony-kotex-s-applikatorom-normal-8sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ373766";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Прокладки женские Always Platinum Ultra Night Duo Procter&Gamble 12 шт Германия";;"ALWAYS Ultra Platinum Pads";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8001090430748";"12";"355";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/610324674?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-always-ultra-platinum-night-duo-12-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ373765";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Прокладки женские Always Platinum Ultra Super Plus Duo Procter&Gamble 14 шт Германия";;"ALWAYS Ultra Platinum Pads";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8001090430663";"14";"319";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/610324696?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-always-ultra-platinum-super-plus-duo-14-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ374416";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Прокладки женские Always Platinum Ultra Night Single Procter&Gamble 6 шт Германия";;"Always Ultra";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8001090430700";"6";"159";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005764?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-always-ultra-platinum-collection-night-6-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ374415";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Прокладки женские Always Platinum Ultra Normal Plus Single Procter&Gamble 8 шт Германия";;"Always Ultra";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8001090430540";"8";"165";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005940?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-always-ultra-platinum-collection-normal-plus-8-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ267991";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Прокладки женские Always Ultra Night Duo Procter&Gamble 14 шт Венгрия";;"Always Ultra";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4015400032328";"14";"314.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005660?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-always-ultra-night-duo-14-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ278860";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Прокладки женские Always Ultra Night Single Procter&Gamble 7 шт Венгрия";;"Always Ultra";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4015400041603";"7";"177";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005934?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-always-ultra-night-7-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ278858";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Прокладки женские Always Ultra Super Plus Duo Procter&Gamble 16 шт Венгрия";;"Always Ultra";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4015400041801";"16";"314.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005690?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-always-ultra-super-plus-duo-16-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ091408";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Гигиенические прокладки Always Ultra Light Procter&Gamble 20шт Россия";;"Always";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4015400037613,4015400006770";"20";"314.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005955?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-always-ultra-light-duo-20-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ027031";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТКР";"Гигиенические прокладки Always Ultra Normal plus Duo Procter&Gamble 20шт Венгрия";;"Always";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4015400041627,4015400025696";"20";"314.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005688?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/prokladki-always-ultra-normal-plus-duo-20-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ268004";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТЕЖ";"Прокладки женские Discreet Air Multiform Trio ежедневные 60 шт Германия";;"Discreet";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8001090161956,4015400107965";"60";"314.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/610325638?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/ezhednevnye-prokladki-discreet-air-multiform-60-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ286285";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТЕЖ";"Прокладки женские Discreet Air ежедневные Procter&Gamble 20шт Германия";;"Discreet";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4015400107774,4015400044932";"20";"127";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/610325589?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/ezhednevnye-prokladki-discreet-air-single-20-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ268021";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПТЕЖ";"Прокладки женские Discreet Deo Water Lily Trio Multiform Trio ежедневные 60 шт Германия";;"Discreet";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8001090170354,4015400108023,4015400091042";"60";"308.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005759?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhenskaya-gigiena/ezhednevnye-prokladki-discreet-deo-water-lily-60-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ185834";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПБ";"Кассеты для станка Gillette Fusion 4шт Германия";;"Gillette";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7702018874460";"4";"1399.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601005985?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/muzhskaya-gigiena/smennye-kassety-dlya-britya-gillette-fusion-4-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ250262";"ПРЕДМЕТЫ ГИГИЕНЫ И БУМАГА";"-НППГПБ";"Кассеты для станка Gillette Fusion Proglide Power Procter&Gamble 4 шт Германия";;"Gillette";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7702018085576";"4";"2455";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601006139?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/muzhskaya-gigiena/smennye-kassety-dlya-britya-gillette-fusion-proglide-power-4-sht/"
